machine_id,shift,runtime,temperature,vibration,pressure,load,maintenance,time_to_failure
M001,day,685.26975,57.2965,19.95033,6.68579,62.80575,0,0.0
M001,night,694.39971,56.27014,20.26491,6.73312,69.01114,0,0.0
M001,night,698.60972,59.28824,20.53195,6.94699,76.77092,0,0.0
M001,night,708.87019,56.37574,20.92686,6.97346,73.00145,0,0.0
M001,night,731.78739,60.23539,21.99428,7.49973,71.94219,0,0.0
M001,night,732.22589,59.16682,21.9966,7.35355,70.77381,0,0.0
M001,day,741.49837,59.35935,22.41209,7.55111,67.82855,0,0.0
M001,day,747.59977,65.33538,22.85885,7.74439,71.90624,1,0.0
M001,night,758.422,56.80455,23.17358,7.83489,69.1126,0,0.0
M001,night,773.83136,63.86446,24.02546,8.2345,79.39096,0,0.0
M001,night,782.96078,58.28934,24.35544,8.23665,67.98653,0,0.0
M001,day,802.21669,64.15478,25.4075,8.54346,75.93154,0,0.0
M001,night,823.35877,61.47972,26.44592,9.03217,73.5913,1,0.0
M001,night,824.31503,63.77585,26.539,9.06766,84.73747,0,0.0
M001,night,851.87861,60.7643,27.85732,9.54557,68.5881,0,0.0
M001,night,854.47563,59.58157,27.94913,9.51907,64.01925,0,0.0
M001,night,856.78121,57.91047,28.04703,9.55423,65.18497,0,0.0
M001,night,858.40175,57.68845,28.12299,9.4763,65.90145,0,0.0
M001,night,874.52336,61.39888,29.01019,9.86385,71.40857,0,0.0
M001,day,893.21688,66.86864,30.12365,10.35558,71.5118,0,0.0
M001,day,895.59767,63.46625,30.24452,10.43252,75.61425,0,0.0
M001,day,900.38194,61.77306,30.47274,10.38085,67.49417,0,0.0
M001,day,905.35246,59.85472,30.66182,10.46289,67.21368,0,0.0
M001,night,911.95711,62.74861,31.09316,10.59259,72.20579,1,0.0
M001,day,942.59524,67.50502,32.92736,11.33409,74.30212,1,0.0
M001,day,955.78852,61.57827,33.63614,11.4912,63.50374,0,0.0
M001,night,958.00089,62.41266,33.75986,11.62221,68.46148,0,0.0
M001,night,959.39265,62.16282,33.83582,11.63353,77.04315,0,0.0
M001,day,962.73733,68.63377,34.15593,11.77087,69.98682,0,0.0
M001,night,974.45223,60.64726,34.67616,11.83392,66.48021,0,0.0
M001,day,12.71467,49.19326,5.0005,0.16306,72.28952,1,1080.46159
M001,day,20.20639,47.51727,5.01015,0.14699,70.48461,0,989.87803
M001,night,35.3803,48.82453,5.03157,0.25169,75.36714,0,966.2524
M001,day,54.42104,53.95188,5.20921,0.36377,77.83286,0,923.87781
M001,day,75.02905,53.30111,5.29265,0.37586,76.23494,0,917.90179
M001,night,86.6749,47.28909,5.26188,0.48306,70.13105,0,919.76534
M001,night,90.60719,46.99392,5.2931,0.53757,69.40068,0,903.38032
M001,day,110.59266,48.13894,5.45032,0.56623,68.20494,0,889.71514
M001,night,115.54834,46.13596,5.43508,0.55374,67.91297,0,882.89834
M001,night,124.634,52.378,5.63336,0.6964,80.54375,0,854.5576
M001,day,135.4131,50.85345,5.75157,0.74053,70.42209,0,851.06481
M001,night,137.50216,47.14081,5.67433,0.68032,61.02943,0,842.20204
M001,night,144.11838,48.96987,5.76815,0.75795,65.74139,0,850.85054
M001,day,144.24164,52.63486,5.81033,0.80636,70.07227,0,842.30987
M001,night,146.52847,51.14716,5.79508,0.80463,76.77256,0,814.10895
M001,day,153.94051,53.76662,5.95001,0.85634,69.56819,0,825.2101
M001,day,177.50545,55.84505,6.24814,1.00637,75.46135,0,757.6381
M001,day,178.14382,52.89965,6.20325,1.0517,74.7621,1,859.93167
M001,day,180.02799,51.63612,6.17682,0.97182,68.25805,0,788.02016
M001,night,193.75136,51.60848,6.35791,1.0349,75.25973,1,875.40719
M001,night,201.66264,52.49439,6.48202,1.14327,79.05538,0,754.28584
M001,night,209.08902,48.7942,6.49576,1.21876,66.03859,0,742.45495
M001,night,219.12977,54.70415,6.79024,1.30346,76.24283,0,716.72732
M001,day,220.53672,55.38815,6.78411,1.28751,71.06711,0,731.0634
M001,night,221.01282,53.93911,6.74799,1.29722,78.21424,0,727.74507
M001,day,244.87221,57.9779,7.22704,1.55965,79.0231,0,682.71517
M001,day,262.09134,53.24262,7.41967,1.61879,70.12364,0,673.25764
M001,day,278.19712,53.30845,7.63234,1.68581,69.52665,0,652.8252
M001,day,288.63088,54.40609,7.83237,1.81159,70.98939,0,630.21049
M001,day,296.12436,56.46784,8.0324,1.89495,70.42589,0,606.92382
M001,night,300.4704,52.83808,8.05804,1.95087,69.48974,0,619.05455
M001,night,305.33513,48.96694,8.05946,1.87161,67.37677,0,615.95143
M001,day,309.24764,53.43134,8.27,2.03331,69.5875,0,594.39902
M001,night,314.09049,52.99754,8.34197,2.10117,77.53745,0,587.86404
M001,night,326.96581,52.55666,8.53676,2.15634,73.58358,0,586.49546
M001,day,336.12813,55.9602,8.84893,2.26058,71.41869,0,565.84307
M001,day,336.80969,55.93488,8.83536,2.3337,69.89707,0,552.37454
M001,night,356.09865,50.9671,9.18831,2.45142,73.46553,0,542.05112
M001,day,360.50537,56.73491,9.42497,2.55505,73.9421,0,515.36472
M001,night,381.34563,52.5523,9.78338,2.72032,69.13912,0,487.11627
M001,night,392.72297,58.16583,10.19376,2.91652,78.13247,0,459.4737
M001,day,406.17981,54.07707,10.46565,2.97778,67.90289,1,556.33305
M001,night,406.77824,52.95316,10.41007,2.9045,69.45706,0,449.28376
M001,day,413.89293,59.19322,10.74026,3.12172,75.11202,0,401.83465
M001,day,429.94307,54.38041,11.05003,3.21507,65.72368,0,414.25742
M001,day,437.54012,57.21509,11.34132,3.3637,71.6836,1,480.66574
M001,night,446.23024,50.86588,11.4274,3.37912,67.90711,0,388.44106
M001,day,462.51448,61.06737,12.13347,3.58026,76.54028,0,334.41476
M001,day,467.87628,57.00167,12.14773,3.57682,73.31288,0,337.51047
M001,night,469.64212,54.54331,12.19079,3.6254,68.55103,0,339.14162
M001,day,470.29678,54.15717,12.17792,3.76011,68.87421,0,337.89473
M001,day,471.68694,54.27186,12.19464,3.68003,64.03763,0,347.49595
M001,day,471.72202,53.79625,12.21907,3.56202,63.60957,0,328.9132
M001,day,475.647,53.10971,12.33157,3.64426,63.54629,0,348.4597
M001,night,482.21886,56.99631,12.58214,3.86906,77.44411,1,422.13706
M001,night,485.28546,58.61678,12.69944,3.88297,73.0475,0,302.17778
M001,night,491.50046,57.56845,12.90851,4.00848,72.37508,0,301.15796
M001,day,506.38953,60.74036,13.40537,4.18006,72.32447,0,260.25685
M001,night,513.84675,56.36879,13.55716,4.19889,72.26892,0,278.53027
M001,day,519.37212,53.42758,13.71096,4.23661,61.62755,0,258.1512
M001,day,522.40047,57.00135,13.86726,4.4692,69.36246,0,260.16698
M001,day,531.96113,60.41147,14.20265,4.49131,75.81319,0,201.59785
M001,night,557.00931,58.78989,15.02601,4.79842,75.13468,0,174.25654
M001,night,588.39428,56.63228,16.10343,5.20042,68.84965,0,120.2021
M001,day,597.10859,56.77229,16.43131,5.28403,61.47438,0,95.88856
M001,day,608.177,61.41207,16.89635,5.49075,73.22025,0,69.37677
M001,night,626.1567,59.26955,17.53348,5.7341,70.57413,0,40.18082
M001,night,639.04458,56.88194,18.01,5.93346,69.50861,0,18.88128
M001,day,648.73696,60.49644,18.50126,6.07523,75.5691,0,0.0
M001,night,656.91647,60.07955,18.83517,6.22525,79.51975,0,0.0
M001,day,659.82767,60.90197,18.94124,6.32597,67.67931,0,0.0
M001,day,669.29585,57.71419,19.28774,6.36748,66.87122,0,0.0
M001,night,702.24393,64.24321,20.77304,6.98866,80.74226,0,0.0
M001,day,704.26758,62.93641,20.84339,7.0304,71.7151,0,0.0
M001,day,747.43964,64.45159,22.77582,7.58167,75.45432,0,0.0
M001,day,762.87923,59.14739,23.41094,7.88534,66.46369,0,0.0
M001,night,795.3836,63.30867,25.04253,8.52909,76.08289,0,0.0
M001,night,799.9181,61.91358,25.25994,8.59633,77.74442,1,0.0
M001,day,800.14867,64.2494,25.29632,8.59243,79.92897,0,0.0
M001,night,843.32741,61.71938,27.43993,9.33807,71.66537,0,0.0
M001,day,847.08034,66.91317,27.70098,9.43638,70.06497,1,0.0
M001,night,862.02172,60.17468,28.39169,9.69778,69.29737,0,0.0
M001,day,864.29019,63.48903,28.56519,9.72277,69.44194,0,0.0
M001,day,875.2983,63.29998,29.15157,9.95169,72.5606,1,0.0
M001,night,878.62035,59.14326,29.23032,10.09626,71.70762,0,0.0
M001,night,881.05243,57.50562,29.30979,9.97811,67.35798,0,0.0
M001,night,892.06396,64.53441,30.05237,10.34346,75.83646,0,0.0
M001,night,895.37807,63.89871,30.22159,10.33736,78.43881,0,0.0
M001,night,896.60017,64.79942,30.31789,10.50923,74.13873,0,0.0
M001,night,917.3915,64.84002,31.47745,10.84001,80.51194,0,0.0
M001,night,918.08854,64.19947,31.47866,10.81756,75.08666,0,0.0
M001,day,932.2836,61.05977,32.23003,11.14809,65.44209,0,0.0
M001,night,935.74392,62.36945,32.46054,11.18958,77.53099,0,0.0
M001,day,939.52735,68.95031,32.8042,11.28585,76.42761,0,0.0
M001,day,945.39188,65.6742,33.08478,11.35268,72.01192,0,0.0
M001,day,945.42869,66.73948,33.10508,11.43645,74.00778,0,0.0
M001,day,951.33131,61.6954,33.36021,11.49721,76.33296,0,0.0
M001,night,966.78244,66.65416,34.30179,11.89001,73.42096,0,0.0
M001,night,971.9283,61.69989,34.56876,11.89134,69.04265,0,0.0
M001,day,992.46549,67.07037,35.88953,12.41627,74.15557,0,0.0
M003,day,3.73471,53.1851,5.0828,0.23072,79.8231,0,993.93871
M003,day,61.57036,48.94008,5.13857,0.34122,65.74315,0,954.22833
M003,night,63.22902,45.00797,5.06452,0.37438,72.87837,0,953.85121
M003,night,74.61975,50.08066,5.25856,0.39491,76.10949,0,916.86466
M003,day,77.31508,55.92656,5.38988,0.47294,75.27276,1,995.46403
M003,night,90.59029,48.32298,5.31477,0.51877,73.58665,0,907.36817
M003,day,97.37531,53.31272,5.42571,0.57111,72.16538,0,900.01982
M003,day,112.45853,47.85509,5.45112,0.47491,61.08244,0,887.97961
M003,night,130.94623,52.57698,5.67871,0.68811,71.94372,0,850.77455
M003,day,162.64454,49.93343,5.95803,0.81725,64.90982,0,809.01096
M003,night,164.54885,47.09652,5.91393,0.89414,68.66023,0,812.38435
M003,night,196.65852,54.0658,6.42172,1.13865,76.44752,0,766.9009
M003,night,197.4859,54.55954,6.44099,1.05405,73.05609,0,756.04382
M003,night,203.70187,51.12569,6.40962,1.16452,68.48634,0,767.54736
M003,day,217.2458,53.06051,6.667,1.19554,71.69132,0,743.4435
M003,day,244.00259,55.95754,7.15236,1.54909,76.88053,0,685.72194
M003,day,250.66393,53.8245,7.2005,1.53812,75.40552,0,704.55164
M003,night,252.28131,52.31212,7.19174,1.50533,71.74106,1,804.81007
M003,night,265.41464,54.61503,7.44618,1.55865,71.03101,0,683.9519
M003,night,301.82783,49.05588,7.98916,1.92113,66.08851,0,642.67614
M003,night,331.38359,49.23374,8.5816,2.13152,67.68653,0,572.66056
M003,day,335.13133,54.88442,8.78953,2.27745,68.42642,0,560.91819
M003,night,336.70119,53.48697,8.76817,2.28959,74.25541,0,572.36723
M003,night,340.69996,55.65291,8.91031,2.27796,76.61938,0,547.72227
M003,day,342.2532,57.78788,8.95306,2.30137,73.09824,0,554.96588
M003,night,359.38483,51.26742,9.20061,2.40238,70.25324,0,541.10967
M003,night,373.22929,51.7919,9.57812,2.55634,70.60336,0,504.46139
M003,day,382.09079,53.11319,9.74796,2.58203,68.42443,0,496.0158
M003,night,384.56655,53.6089,9.89395,2.69903,72.95831,0,486.48024
M003,day,388.57552,58.70666,10.07614,2.86224,78.103,0,474.29848
M003,night,404.88856,53.56016,10.37238,2.97421,78.4154,0,449.07931
M003,night,419.46785,55.10005,10.76116,3.10943,72.59315,1,518.05167
M003,day,445.82367,55.64584,11.486,3.31177,69.91353,0,393.20246
M003,night,445.97554,50.94017,11.41078,3.44235,70.14836,0,413.4836
M003,day,453.43929,51.89973,11.5984,3.45053,67.25529,0,381.64404
M003,night,455.47808,56.70201,11.75372,3.64448,71.41679,0,368.04496
M003,day,460.78822,59.39516,11.96965,3.59317,75.43116,0,338.20812
M003,day,461.29559,60.39081,12.06324,3.71014,79.53955,0,345.03294
M003,day,463.12392,59.43648,12.03356,3.68327,75.90235,0,344.2362
M003,day,508.46084,60.70343,13.44046,4.16626,76.43648,1,367.66185
M003,night,519.49673,52.60191,13.64833,4.20865,71.85041,1,362.02937
M003,day,522.1714,54.99948,13.74549,4.32187,60.52759,0,273.75828
M003,night,541.16711,53.26468,14.32804,4.48961,71.89122,0,220.29745
M003,night,556.03537,59.55391,14.97696,4.83777,78.54543,0,181.86618
M003,day,558.84017,60.37705,15.1122,4.84356,72.95341,0,164.33559
M003,day,563.76225,57.56632,15.2111,4.83366,66.29434,0,147.79389
M003,day,570.7467,55.8323,15.40972,4.89473,65.76462,0,168.43261
M003,night,574.12894,55.25614,15.50269,4.89451,66.99301,0,157.48819
M003,night,589.10801,54.51003,16.01237,5.12621,68.06559,1,221.01004
M003,day,592.84606,54.09747,16.14986,5.21993,66.5207,0,132.54645
M003,day,609.00858,58.61232,16.80951,5.51119,73.50592,0,83.18604
M003,day,609.17761,59.04105,16.83975,5.49596,74.1175,0,67.00661
M003,night,618.06466,52.55639,17.04749,5.4818,66.59186,0,93.71771
M003,day,619.38381,55.98902,17.1896,5.63963,68.56699,0,81.87499
M003,night,620.82699,53.58502,17.22641,5.63571,70.08736,1,158.48395
M003,night,620.94485,54.97231,17.26364,5.59111,71.75692,0,62.79711
M003,night,621.24927,52.67049,17.21736,5.55473,66.13857,0,73.7608
M003,night,621.49538,53.56498,17.23365,5.62685,69.52997,0,71.92962
M003,day,623.2994,58.91283,17.37766,5.6207,71.9641,0,38.10605
M003,day,642.09964,55.56072,18.09403,5.94355,66.98183,0,24.34811
M003,day,644.57135,56.68868,18.1698,6.03287,66.24006,0,23.04101
M003,night,647.20617,54.77041,18.25897,6.01059,70.13741,0,13.53061
M003,night,650.08478,59.88649,18.46825,6.22273,78.22222,0,0.0
M003,night,659.6608,56.95366,18.80154,6.24776,66.45634,0,0.0
M003,day,662.70189,56.96418,18.88813,6.2308,62.02688,0,0.0
M003,day,662.76429,57.64075,18.937,6.24973,66.14776,0,0.0
M003,day,668.03434,56.34167,19.11565,6.32515,69.3772,0,0.0
M003,night,680.12286,60.06718,19.65523,6.51623,71.01966,0,0.0
M003,night,684.24151,59.6094,19.87699,6.70938,78.19179,0,0.0
M003,day,699.52604,63.59907,20.5673,6.82024,71.8638,0,0.0
M003,night,703.2235,60.91652,20.67181,6.9857,80.90763,0,0.0
M003,day,707.54738,57.97173,20.79553,6.95121,70.73281,0,0.0
M003,day,715.55966,57.22496,21.17843,7.06645,65.28551,0,0.0
M003,day,720.59049,59.64297,21.44373,7.20698,70.51989,0,0.0
M003,day,722.1064,61.24241,21.5208,7.3228,75.73795,0,0.0
M003,night,739.08972,55.95169,22.1898,7.51423,68.0119,0,0.0
M003,night,741.16251,56.08473,22.25285,7.49856,69.70161,0,0.0
M003,night,755.68327,58.04516,22.95656,7.66606,70.56942,0,0.0
M003,day,759.14765,58.12964,23.13807,7.80392,71.78586,0,0.0
M003,day,761.76866,57.2095,23.23411,7.89087,66.4991,0,0.0
M003,day,764.73278,58.07495,23.36944,7.95304,66.1645,1,0.0
M003,night,772.79987,61.37158,23.86491,8.08941,78.76099,0,0.0
M003,night,796.91735,63.3842,25.06684,8.60801,77.16323,0,0.0
M003,night,810.60068,55.41173,25.54969,8.61248,68.87655,0,0.0
M003,day,811.34925,56.30637,25.58859,8.59375,63.98139,0,0.0
M003,night,812.39659,55.23472,25.59794,8.7378,64.80271,0,0.0
M003,night,830.02076,55.71822,26.51979,9.00204,67.34967,0,0.0
M003,night,833.7884,56.99777,26.79072,9.08711,64.64485,0,0.0
M003,day,837.62985,58.94108,26.97961,9.14582,68.27204,0,0.0
M003,night,856.4478,55.77716,27.89863,9.54525,66.7745,0,0.0
M003,day,875.80537,59.94175,28.98168,9.80412,63.82717,0,0.0
M003,day,885.31232,61.31395,29.54331,10.07576,65.65276,0,0.0
M003,day,898.21664,63.92434,30.31385,10.43776,76.2529,0,0.0
M003,night,904.6481,56.01415,30.49497,10.47302,66.20537,0,0.0
M003,day,904.68262,58.76765,30.5328,10.46522,66.70051,0,0.0
M003,night,906.53347,57.52984,30.6228,10.46741,64.62807,0,0.0
M003,day,936.61627,61.33507,32.36663,11.1619,73.47714,0,0.0
M003,day,954.32237,59.67383,33.36994,11.56384,61.65359,0,0.0
M003,day,958.82906,61.92108,33.66641,11.50806,69.05645,0,0.0
M003,day,999.95748,63.23295,36.17821,12.49332,68.65393,0,0.0
M003,day,3.51886,52.28523,5.05077,0.09632,73.89122,0,985.93146
M003,night,24.47336,48.09895,5.00363,0.04766,72.51537,0,990.49714
M003,day,24.9164,50.74371,5.06021,0.34673,73.18078,0,975.90364
M003,day,28.15831,53.25264,5.07568,0.24199,73.0808,0,962.27829
M003,night,29.76163,54.43882,5.11495,0.33033,77.87843,0,965.54663
M003,night,31.33215,51.57784,5.05031,0.15104,72.94415,0,976.01305
M003,night,34.0595,51.28734,5.0994,0.27024,71.91282,1,1061.09297
M003,night,49.79382,50.45299,5.14535,0.25105,68.97782,0,946.69719
M003,day,69.46773,47.16279,5.17548,0.35725,64.11347,1,1042.78254
M003,day,82.94116,51.72766,5.3394,0.51565,72.7621,0,920.76668
M003,night,104.45603,53.36051,5.4819,0.58839,72.29701,0,879.01622
M003,day,118.93407,50.87272,5.53255,0.59805,71.49025,0,866.03337
M003,day,123.78739,54.10643,5.66107,0.68443,75.18794,0,842.55808
M003,day,136.58309,48.73136,5.64707,0.75384,69.01668,0,861.72448
M003,night,140.27755,47.41177,5.69431,0.68623,66.39709,0,839.3492
M003,day,154.14278,54.7069,5.96834,0.84177,68.41159,0,811.18749
M003,day,159.74482,50.40637,5.92607,0.85868,69.56395,0,808.65513
M003,day,160.90355,47.06554,5.86163,0.92882,68.83083,0,842.17918
M003,night,166.69485,50.32593,5.98883,1.00942,69.98702,0,804.43858
M003,day,174.64368,55.13703,6.18267,1.01346,77.13391,0,800.59496
M003,day,176.89341,54.36965,6.18167,1.06197,71.37312,0,797.76319
M003,day,177.29069,55.07616,6.2105,1.086,74.1901,0,791.17967
M003,day,195.71493,55.4686,6.42717,1.22204,79.69885,0,767.17657
M003,night,218.89624,51.70309,6.66662,1.36694,74.16397,0,732.38998
M003,night,229.96026,51.27945,6.79928,1.4189,73.30602,1,824.12459
M003,day,230.09159,52.65577,6.84755,1.34516,65.7615,0,728.66692
M003,day,241.06505,52.57158,7.02878,1.44405,67.6108,0,717.27047
M003,day,259.89808,50.44558,7.2796,1.56994,67.60605,0,691.03871
M003,night,261.10818,48.48244,7.26066,1.61149,69.82534,0,696.31488
M003,day,278.74121,52.28466,7.64912,1.77347,70.37044,0,645.47201
M003,night,279.40826,49.11774,7.56254,1.74942,65.92119,0,663.95156
M003,day,283.51535,49.77388,7.66754,1.76478,67.93668,1,764.2605
M003,day,284.58125,50.7808,7.66271,1.7095,61.18121,0,659.78415
M003,day,299.18438,54.41188,8.02914,1.92983,69.46833,0,621.85712
M003,day,301.34481,53.78233,8.08494,1.88231,70.35733,0,629.18975
M003,night,310.50051,51.15903,8.20103,2.05937,69.55529,1,694.82466
M003,day,327.98365,51.59997,8.58137,2.10855,65.22752,0,604.21715
M003,day,345.08178,56.42309,9.01384,2.27367,73.39241,0,539.95264
M003,day,347.01304,56.98423,9.08429,2.48809,70.83492,0,548.29114
M003,day,351.83717,52.57694,9.06626,2.38607,70.07342,0,541.55269
M003,night,352.36386,51.40687,9.02438,2.42969,71.08198,0,549.01117
M003,night,353.24291,50.5818,9.07006,2.39385,70.75341,0,548.20669
M003,night,353.66387,50.71916,9.08463,2.36788,63.35041,0,555.18197
M003,day,364.96489,56.6118,9.48937,2.56992,78.65822,0,509.44215
M003,night,369.96957,53.63033,9.52112,2.57244,75.22231,0,512.34846
M003,night,395.90796,53.31512,10.14164,2.8939,72.23507,0,490.69692
M003,day,402.32946,54.20665,10.31817,2.90715,71.19648,0,472.35474
M003,night,425.71242,50.58538,10.84414,3.04253,67.06541,0,442.83994
M003,day,432.67013,56.9315,11.15793,3.14602,70.92887,0,409.83235
M003,day,435.28629,59.95897,11.34703,3.40214,75.27434,0,389.53226
M003,day,463.36038,61.68147,12.08659,3.68482,76.1114,0,356.34698
M003,night,468.95681,54.62137,12.09965,3.71145,71.94952,0,343.37386
M003,day,469.39364,55.61313,12.12968,3.63593,65.26262,0,348.28037
M003,night,469.6095,53.72521,12.12983,3.73926,65.2753,1,452.6286
M003,day,507.64076,58.82184,13.38268,4.17666,72.42773,0,267.46748
M003,day,509.97645,60.47686,13.46473,4.18856,74.07294,0,246.53144
M003,night,539.88216,56.20567,14.35268,4.51855,70.90381,0,227.93431
M003,night,542.69253,51.73767,14.34459,4.48812,64.1091,0,214.15857
M003,night,551.67061,56.1352,14.76086,4.7422,73.44688,0,198.97987
M003,night,562.10333,59.19527,15.19303,4.8663,77.99992,0,177.53849
M003,night,568.06151,52.31705,15.25967,4.90106,70.51661,0,158.84764
M003,day,596.1702,56.73735,16.31088,5.29194,66.25658,1,219.47459
M003,day,597.91725,56.89605,16.38957,5.30641,64.60672,0,109.61809
M003,day,604.44787,61.87962,16.71374,5.41528,77.61476,0,57.69885
M003,day,613.86371,56.26105,16.98949,5.50477,69.61569,0,56.86273
M003,night,614.47958,53.87529,16.93817,5.48048,72.94693,0,85.80072
M003,day,615.41067,54.53706,17.016,5.47861,69.21276,0,80.28219
M003,day,616.38839,55.12022,17.04518,5.51302,62.37112,0,95.22947
M003,day,619.07644,53.69151,17.15535,5.54474,62.89714,0,73.6966
M003,day,619.53909,55.74384,17.22933,5.70749,62.06069,0,83.19937
M003,night,627.90199,59.65118,17.56426,5.78975,74.88027,0,45.46922
M003,night,658.47667,58.61298,18.76922,6.24629,67.86577,0,0.0
M003,night,660.3389,57.57069,18.79392,6.25715,70.81541,0,0.0
M003,day,665.96448,53.27021,18.93847,6.279,61.79194,0,1.17763
M003,day,666.86587,56.35584,19.05381,6.31488,64.91881,0,0.0
M003,day,686.01957,57.58741,19.86307,6.50781,61.18622,0,0.0
M003,night,686.78656,56.37671,19.89409,6.59005,71.86792,0,0.0
M003,night,687.3715,53.23412,19.84423,6.59456,71.36717,1,46.19751
M003,night,691.04178,56.05975,20.07955,6.74162,68.25971,0,0.0
M003,day,699.06735,62.66116,20.53038,6.84699,76.84413,0,0.0
M003,night,758.74518,56.56708,23.08148,7.76974,70.43582,0,0.0
M003,day,775.72378,64.74658,24.03264,8.16975,73.77923,0,0.0
M003,day,805.09368,60.35262,25.38004,8.66695,74.73701,0,0.0
M003,night,807.13818,55.47489,25.38488,8.58879,65.65454,0,0.0
M003,night,814.89483,59.84303,25.84226,8.85907,69.3219,0,0.0
M003,night,824.22765,63.35304,26.38559,8.9065,73.38576,0,0.0
M003,day,826.83187,63.35311,26.51876,9.07033,72.39809,0,0.0
M003,day,832.69744,57.06818,26.69967,9.05849,64.04265,0,0.0
M003,day,839.55234,62.39769,27.16526,9.19022,70.49959,0,0.0
M003,day,845.81626,65.43095,27.52923,9.47832,74.59106,0,0.0
M003,day,869.36303,65.83871,28.81498,9.87144,74.28947,0,0.0
M003,day,898.65851,63.25802,30.30762,10.39924,71.30434,0,0.0
M003,day,906.71119,57.90833,30.66137,10.53057,68.07901,0,0.0
M003,night,910.35208,59.81072,30.90066,10.57669,66.30637,0,0.0
M003,night,931.47133,56.80325,32.00536,10.87223,64.45772,1,0.0
M003,night,936.48006,62.81153,32.40385,11.15848,75.34025,0,0.0
M003,night,951.12615,59.30165,33.16898,11.3476,63.8678,0,0.0
M003,day,981.37542,60.43296,35.03532,12.01473,63.32524,0,0.0
M003,day,985.8089,64.80799,35.33108,12.12837,76.47446,0,0.0
M003,day,989.76603,66.66331,35.61577,12.31851,72.40668,0,0.0
M004,day,12.22359,49.80226,5.04785,0.12331,74.92912,0,981.48674
M004,night,26.71215,50.89194,5.06345,0.27573,72.3264,0,955.52081
M004,night,44.089,46.71496,5.06774,0.21675,69.37974,0,970.79983
M004,night,48.18271,48.94264,5.12326,0.20901,71.08846,0,955.66621
M004,day,57.52545,52.68274,5.25117,0.31118,74.99792,0,923.06037
M004,night,64.83815,46.49327,5.10636,0.29359,62.73425,0,953.26146
M004,night,66.73578,45.71707,5.0998,0.39113,65.79692,0,933.52933
M004,day,74.95666,52.97133,5.31274,0.47081,75.33682,0,906.46813
M004,day,78.40506,54.68889,5.32103,0.55121,80.86411,1,989.25526
M004,night,83.56769,50.49908,5.29207,0.51959,78.15661,0,885.97659
M004,night,87.38706,47.60575,5.24996,0.4825,65.56202,0,898.06007
M004,night,95.60903,49.80728,5.37201,0.51146,71.43355,0,893.01729
M004,day,110.92006,48.3928,5.4378,0.52157,65.94198,0,873.03917
M004,day,125.46579,55.47959,5.70432,0.73699,77.20529,0,863.21217
M004,night,135.30958,49.82421,5.70482,0.62416,75.49508,0,866.75114
M004,day,137.07394,49.05709,5.70399,0.67453,65.5142,0,841.02598
M004,day,155.89768,52.22521,5.89563,0.88811,69.12919,0,816.32017
M004,day,171.18283,54.94286,6.15568,0.99244,74.85431,0,775.00737
M004,day,178.64709,55.61404,6.27294,1.0456,69.64509,0,774.25033
M004,night,184.69874,47.39821,6.20228,1.00945,66.94301,0,783.06671
M004,day,209.07386,49.43544,6.54546,1.19625,66.69887,1,846.58754
M004,day,209.26648,49.64219,6.54068,1.14284,61.32869,0,743.98386
M004,day,213.00654,50.95748,6.58787,1.09259,72.19687,0,738.83551
M004,day,223.48697,56.50763,6.89577,1.36369,75.63913,1,835.83212
M004,night,224.80855,54.1531,6.86776,1.37136,74.52079,0,729.14632
M004,day,226.60759,56.0365,6.92409,1.37246,69.83993,0,713.11739
M004,day,255.40144,50.86543,7.28344,1.49093,66.74172,0,680.38409
M004,day,260.46992,52.66188,7.37271,1.52622,60.0828,0,675.96981
M004,day,303.45354,53.01412,8.16464,2.01018,74.69227,1,711.21405
M004,day,307.71774,51.76774,8.20756,2.04669,62.8481,0,610.22863
M004,night,334.94003,53.01156,8.7922,2.21037,65.33651,0,546.01876
M004,night,342.33461,56.10583,9.0166,2.3721,78.79494,0,522.56137
M004,day,352.66759,52.4454,9.17336,2.41616,64.30474,0,526.19509
M004,day,369.07969,60.42766,9.68216,2.59799,70.10471,0,485.18403
M004,night,372.66142,52.39649,9.66837,2.57163,70.93003,0,493.87539
M004,night,374.81112,52.84955,9.72181,2.57524,63.40522,0,508.79464
M004,night,380.34156,52.24717,9.81256,2.62387,69.37354,0,490.02634
M004,night,381.04258,53.15516,9.83196,2.6295,64.03473,0,504.1461
M004,day,385.01653,56.38274,9.9601,2.65753,72.01351,0,474.23025
M004,night,386.79621,57.75128,10.05882,2.87869,80.19406,0,470.75598
M004,night,395.86446,53.45989,10.22236,2.80782,73.38113,0,453.62271
M004,day,401.16275,53.09587,10.32333,2.93205,68.29784,1,554.57919
M004,day,402.97309,53.83834,10.40085,2.85341,60.46465,0,460.54422
M004,day,413.28881,61.54778,10.7888,3.15782,75.5112,0,432.80762
M004,night,433.58601,55.34926,11.22961,3.24357,74.82197,0,389.89502
M004,night,440.26748,59.19531,11.46331,3.40506,76.94804,0,363.72047
M004,day,445.50149,56.69746,11.57097,3.42514,71.14243,0,357.323
M004,night,469.6141,53.44873,12.19722,3.69054,68.61265,0,342.33375
M004,night,492.19849,56.6572,12.92501,3.94368,72.48429,0,296.2114
M004,day,495.22369,56.87821,13.04659,3.9617,65.11425,0,286.17197
M004,day,498.2526,56.937,13.11887,3.98695,65.65193,0,274.05724
